date,sentiment,metro_area,county_code
2020-05-28,0.08334157905586471,Chicago,13075
2020-05-29,0.23501003930280231,Chicago,13075
2020-05-30,0.33336805555555554,Chicago,13075
2020-05-31,0.019699883449883236,Chicago,13075
2020-06-01,0.06574975949975957,Chicago,13075
2020-06-02,0.15019574175824163,Chicago,13075
2020-06-03,0.14656576756576756,Chicago,13075
2020-06-04,0.10155969030969023,Chicago,13075
2020-06-05,0.08619663016721829,Chicago,13075
2020-06-06,0.19659191345270874,Chicago,13075
2020-06-07,0.03564286329201092,Chicago,13075
2020-06-08,0.0181944444444445,Chicago,13075
2020-06-09,0.0868764373647185,Chicago,13075
2020-06-10,0.36715901692708325,Chicago,13075
2020-06-11,0.0770902777777778,Chicago,13075
2020-06-12,-0.0009960718294053342,Chicago,13075
2020-06-13,0.12888189935064912,Chicago,13075
2020-06-14,0.12735243055555545,Chicago,13075
2020-06-15,0.15985637626262617,Chicago,13075
2020-06-16,0.12676057449494937,Chicago,13075
2020-06-17,0.10165945165945164,Chicago,13075
2020-06-18,0.15824552341597783,Chicago,13075
2020-06-19,0.11502852182539658,Chicago,13075
2020-06-20,-0.05907738095238115,Chicago,13075
2020-06-21,0.11496434121434101,Chicago,13075
2020-06-22,0.2702025058275058,Chicago,13075
2020-06-23,0.35126927759740245,Chicago,13075
2020-06-24,0.180092921401515,Chicago,13075
2020-06-25,0.13692803030303025,Chicago,13075
2020-06-26,0.02091600529100517,Chicago,13075
2020-06-27,0.11089204545454545,Chicago,13075
2020-06-28,0.07270084991067126,Chicago,13075
2020-06-29,0.2363199404761905,Chicago,13075
2020-06-30,0.059695165945165926,Chicago,13075
2020-07-01,0.13869791666666656,Chicago,13075
2020-07-02,0.19768607339630045,Chicago,13075
2020-07-03,0.20561524334251582,Chicago,13075
2020-07-04,0.17287970228074379,Chicago,13075
2020-07-05,0.16846542346542343,Chicago,13075
2020-07-06,0.16286321002230073,Chicago,13075
2020-07-07,0.11188690476190473,Chicago,13075
2020-07-08,0.03305801066217729,Chicago,13075
2020-07-09,0.013810907912948716,Chicago,13075
2020-07-10,0.20713179842644122,Chicago,13075
2020-07-11,0.2231024735996325,Chicago,13075
2020-07-12,0.1492571548821546,Chicago,13075
2020-07-13,0.2482120310245309,Chicago,13075
2020-07-14,0.23206120268620253,Chicago,13075
2020-07-15,0.13198930481283422,Chicago,13075
2020-07-16,0.12649429563492057,Chicago,13075
2020-07-17,0.17206073896863364,Chicago,13075
2020-07-18,0.14768010992275696,Chicago,13075
2020-07-19,0.10137424666836413,Chicago,13075
2020-07-20,0.07313438267385611,Chicago,13075
2020-07-21,0.11796562284334013,Chicago,13075
2020-07-22,0.045263265774629274,Chicago,13075
2020-07-23,0.20543844155844135,Chicago,13075
2020-07-24,0.14448593073593063,Chicago,13075
2020-07-25,0.1642712341670674,Chicago,13075
2020-07-26,0.14296756383712889,Chicago,13075
2020-07-27,0.028083721833721768,Chicago,13075
2020-07-28,0.06067901234567908,Chicago,13075
2020-07-29,0.04196714743589739,Chicago,13075
2020-07-30,0.2899005681818179,Chicago,13075
2020-07-31,0.25254329004328996,Chicago,13075
2020-08-01,0.2052160173160172,Chicago,13075
2020-08-02,0.10110780423280401,Chicago,13075
2020-08-03,0.030371172037838554,Chicago,13075
2020-08-04,0.1451345486111112,Chicago,13075
2020-08-05,0.17822348484848477,Chicago,13075
2020-08-06,0.1600193621482683,Chicago,13075
2020-08-07,0.1209878663003661,Chicago,13075
2020-08-08,0.20914882085171935,Chicago,13075
2020-08-09,0.11480865641711224,Chicago,13075
2020-08-10,0.10219043803418794,Chicago,13075
2020-08-11,0.04414629930254917,Chicago,13075
2020-08-12,0.12760416666666663,Chicago,13075
2020-08-13,0.09295157456922153,Chicago,13075
2020-08-14,0.17633637966971277,Chicago,13075
2020-08-15,0.1689791766875099,Chicago,13075
2020-08-16,0.10831154582782176,Chicago,13075
2020-08-17,0.08133838383838374,Chicago,13075
2020-08-18,0.02789750879503775,Chicago,13075
2020-08-19,0.08016054657974296,Chicago,13075
2020-08-20,0.06791702741702725,Chicago,13075
2020-08-21,0.21741419026575262,Chicago,13075
2020-08-22,0.04894329322638141,Chicago,13075
2020-08-23,0.08787781305704112,Chicago,13075
2020-08-24,0.017155162738496002,Chicago,13075
2020-08-25,0.12136946386946379,Chicago,13075
2020-08-26,0.036158588435374006,Chicago,13075
2020-08-27,0.13801406926406928,Chicago,13075
2020-08-28,0.15134469696969682,Chicago,13075
2020-08-29,0.18137173672887955,Chicago,13075
2020-08-30,0.1490580808080806,Chicago,13075
2020-08-31,0.18699830942477993,Chicago,13075
2020-09-01,0.01724770021645019,Chicago,13075
2020-09-02,0.05626051114890391,Chicago,13075
2020-09-03,0.13080106621773277,Chicago,13075
2020-09-04,0.1617039884135472,Chicago,13075
2020-09-05,0.16649793388429743,Chicago,13075
2020-09-06,0.11644054633637967,Chicago,13075
2020-09-07,0.11704478458049876,Chicago,13075
2020-09-08,0.1527313955885383,Chicago,13075
2020-09-09,0.09904581529581519,Chicago,13075
2020-09-10,0.23882856341189646,Chicago,13075
2020-09-11,0.09615885416666661,Chicago,13075
2020-09-12,-0.003906250000000125,Chicago,13075
2020-09-13,0.3260465768799101,Chicago,13075
2020-09-14,0.16135311447811446,Chicago,13075
2020-09-15,0.19166666666666668,Chicago,13075
2020-09-16,0.041796611952861835,Chicago,13075
2020-09-17,-0.0155671296296295,Chicago,13075
2020-09-18,0.31111111111111106,Chicago,13075
2020-09-19,0.05966435185185178,Chicago,13075
2020-09-20,0.1395833333333334,Chicago,13075
2020-09-21,0.0,Chicago,13075
2020-09-22,0.010416666666666666,Chicago,13075
2020-09-23,0.41250000000000003,Chicago,13075
2020-09-24,0.067450547138047,Chicago,13075
2020-09-25,0.22711647727272727,Chicago,13075
2020-09-26,0.09285714285714286,Chicago,13075
2020-09-27,0.27,Chicago,13075
2020-09-28,0.14625992063492102,Chicago,13075
2020-09-29,0.3,Chicago,13075
2020-09-30,0.19567099567099558,Chicago,13075
2020-10-01,-0.24047619047619032,Chicago,13075
2020-10-02,0.0,Chicago,13075
2020-10-03,0.25,Chicago,13075
2020-10-04,0.17557720057720036,Chicago,13075
2020-10-05,-0.04444444444444451,Chicago,13075
2020-10-06,0.10194444444444462,Chicago,13075
2020-10-07,0.03333333333333333,Chicago,13075
2020-10-08,0.278541366041366,Chicago,13075
2020-10-09,-0.03,Chicago,13075
2020-10-10,0.16698412698412668,Chicago,13075
2020-10-11,0.1479166666666665,Chicago,13075
2020-10-12,0.1135101010101005,Chicago,13075
2020-10-13,0.17300000000000001,Chicago,13075
2020-10-14,-0.023437500000000003,Chicago,13075
2020-10-15,-0.038888888888889,Chicago,13075
2020-10-16,0.2333964646464644,Chicago,13075
2020-10-17,-0.0166193181818182,Chicago,13075
2020-10-18,0.15116003787878776,Chicago,13075
2020-10-19,0.15587797619047616,Chicago,13075
2020-10-20,0.1476167929292929,Chicago,13075
2020-10-21,0.010937499999999878,Chicago,13075
2020-10-22,0.09763888888888869,Chicago,13075
2020-10-23,0.2588744588744587,Chicago,13075
2020-10-24,0.1470548115079365,Chicago,13075
2020-10-25,-0.0289393939393935,Chicago,13075
2020-10-26,0.034090909090909005,Chicago,13075
2020-10-27,0.0,Chicago,13075
2020-10-28,0.13125,Chicago,13075
2020-10-29,0.287310606060606,Chicago,13075
2020-10-30,0.004848484848484802,Chicago,13075
2020-10-31,0.19170574795574793,Chicago,13075
2020-11-01,0.24975142045454538,Chicago,13075
2020-11-02,0.208333333333333,Chicago,13075
2020-11-03,0.20546874999999976,Chicago,13075
2020-11-04,0.08,Chicago,13075
2020-11-05,-0.17395833333333338,Chicago,13075
2020-11-06,0.0062500000000000056,Chicago,13075
2020-11-07,-0.06269841269841268,Chicago,13075
2020-11-08,-0.038888888888889,Chicago,13075
2020-11-09,0.25,Chicago,13075
2020-11-10,-0.15000000000000002,Chicago,13075
2020-11-11,0.07166193181818176,Chicago,13075
2020-11-12,0.14054894179894167,Chicago,13075
2020-11-13,0.16716145833333326,Chicago,13075
2020-11-14,-0.2027777777777777,Chicago,13075
2020-11-15,0.12379871286121279,Chicago,13075
2020-11-16,0.23134920634920605,Chicago,13075
2020-11-17,0.08184523809523801,Chicago,13075
2020-11-18,0.07264969469830568,Chicago,13075
2020-11-19,0.1276799242424242,Chicago,13075
2020-11-20,0.07161458333333326,Chicago,13075
2020-11-21,0.15833333333333333,Chicago,13075
2020-11-22,0.2712222222222218,Chicago,13075
2020-11-23,0.3125,Chicago,13075
2020-11-24,0.17500000000000002,Chicago,13075
2020-11-25,0.1095386904761904,Chicago,13075
2020-11-26,0.2268052849927849,Chicago,13075
2020-11-27,0.137313988095238,Chicago,13075
2020-11-28,0.159548611111111,Chicago,13075
2020-11-29,-0.07857142857142842,Chicago,13075
2020-11-30,0.22278549382716037,Chicago,13075
2020-12-01,1.8503717077085935e-17,Chicago,13075
2020-03-19,0.193181818181818,Philadelphia,42101
2020-03-20,0.1123366602533268,Philadelphia,42101
2020-03-21,0.2704427083333333,Philadelphia,42101
2020-03-22,0.13771864853896087,Philadelphia,42101
2020-03-23,0.08541666666666661,Philadelphia,42101
2020-03-24,0.07723214285714286,Philadelphia,42101
2020-03-25,0.0763032106782107,Philadelphia,42101
2020-03-26,-0.11666666666666652,Philadelphia,42101
2020-03-27,0.06666666666666667,Philadelphia,42101
2020-03-28,-0.033946078431372595,Philadelphia,42101
2020-03-29,-0.30000000000000004,Philadelphia,42101
2020-03-30,-0.078409090909091,Philadelphia,42101
2020-03-31,0.14285714285714252,Philadelphia,42101
2020-04-01,0.14129313973063967,Philadelphia,42101
2020-04-02,0.15937500000000002,Philadelphia,42101
2020-04-03,0.13592803030303022,Philadelphia,42101
2020-04-04,0.27048611111111137,Philadelphia,42101
2020-04-05,0.5,Philadelphia,42101
2020-04-06,0.1549479166666665,Philadelphia,42101
2020-04-07,0.2125,Philadelphia,42101
2020-04-08,0.10173160173160171,Philadelphia,42101
2020-04-09,-0.0011363636363640045,Philadelphia,42101
2020-04-10,0.65,Philadelphia,42101
2020-04-11,0.0,Philadelphia,42101
2020-04-12,0.35555555555555535,Philadelphia,42101
2020-04-13,0.21434523809523828,Philadelphia,42101
2020-04-14,0.6375,Philadelphia,42101
2020-04-15,0.45,Philadelphia,42101
2020-04-16,0.2,Philadelphia,42101
2020-04-17,0.0,Philadelphia,42101
2020-04-18,0.43660714285714275,Philadelphia,42101
2020-04-19,0.05530303030303001,Philadelphia,42101
2020-04-20,0.196060606060606,Philadelphia,42101
2020-04-21,0.18194444444444435,Philadelphia,42101
2020-04-22,0.14625,Philadelphia,42101
2020-04-23,0.14450937950937942,Philadelphia,42101
2020-04-24,0.03534564393939375,Philadelphia,42101
2020-04-25,0.10156639990868502,Philadelphia,42101
2020-04-26,0.19250240500240468,Philadelphia,42101
2020-04-27,0.17772727272727262,Philadelphia,42101
2020-04-28,0.16949106449106432,Philadelphia,42101
2020-04-29,0.1595557851239669,Philadelphia,42101
2020-04-30,0.0722916666666665,Philadelphia,42101
2020-05-01,-0.009895833333333298,Philadelphia,42101
2020-05-02,0.189141414141414,Philadelphia,42101
2020-05-03,0.13446969696969682,Philadelphia,42101
2020-05-04,0.1171117424242422,Philadelphia,42101
2020-05-05,0.32009469696969683,Philadelphia,42101
2020-05-06,0.08124999999999999,Philadelphia,42101
2020-05-07,0.29029204381477103,Philadelphia,42101
2020-05-08,0.150165002295684,Philadelphia,42101
2020-05-09,0.1520833333333331,Philadelphia,42101
2020-05-10,0.05313852813852815,Philadelphia,42101
2020-05-11,0.17666666666666642,Philadelphia,42101
2020-05-12,0.09270833333333325,Philadelphia,42101
2020-05-13,0.346212121212121,Philadelphia,42101
2020-05-14,0.158276515151515,Philadelphia,42101
2020-05-15,0.008527988215488171,Philadelphia,42101
2020-05-16,0.17481060606060617,Philadelphia,42101
2020-05-17,0.5299603174603174,Philadelphia,42101
2020-05-18,0.14500000000000002,Philadelphia,42101
2020-05-19,0.018030753968254088,Philadelphia,42101
2020-05-20,0.225,Philadelphia,42101
2020-05-21,0.0888869160353535,Philadelphia,42101
2020-05-22,0.1629464285714285,Philadelphia,42101
2020-05-23,0.08472222222222185,Philadelphia,42101
2020-05-24,0.10666666666666667,Philadelphia,42101
2020-05-25,0.05120874796199464,Philadelphia,42101
2020-05-26,0.19218749999999976,Philadelphia,42101
2020-05-27,0.18026094276094265,Philadelphia,42101
2020-05-28,0.16944444444444437,Philadelphia,42101
2020-05-29,0.260816498316498,Philadelphia,42101
2020-05-30,0.2,Philadelphia,42101
2020-05-31,-0.016666666666666666,Philadelphia,42101
2020-06-01,0.2669191919191917,Philadelphia,42101
2020-06-02,-0.05222222222222167,Philadelphia,42101
2020-06-03,0.16717171717171717,Philadelphia,42101
2020-06-04,0.11666666666666668,Philadelphia,42101
2020-06-05,0.10705808080808075,Philadelphia,42101
2020-06-06,0.0020833333333333446,Philadelphia,42101
2020-06-07,-0.004444444444444333,Philadelphia,42101
2020-06-08,0.1145622895622893,Philadelphia,42101
2020-06-09,0.07994622564935101,Philadelphia,42101
2020-06-10,0.14375000000000002,Philadelphia,42101
2020-06-11,0.06293650793650803,Philadelphia,42101
2020-06-12,0.0011406400312649044,Philadelphia,42101
2020-06-13,0.21283294252044235,Philadelphia,42101
2020-06-14,0.3175,Philadelphia,42101
2020-06-15,0.09886363636363633,Philadelphia,42101
2020-06-16,0.05520833333333301,Philadelphia,42101
2020-06-17,0.158020833333333,Philadelphia,42101
2020-06-18,0.19029513888888877,Philadelphia,42101
2020-06-19,0.039985269360269506,Philadelphia,42101
2020-06-20,0.07974537037037045,Philadelphia,42101
2020-06-21,0.277440476190476,Philadelphia,42101
2020-06-22,0.0,Philadelphia,42101
2020-06-23,0.2820743145743142,Philadelphia,42101
2020-06-24,0.22569444444444434,Philadelphia,42101
2020-06-25,0.21435185185185135,Philadelphia,42101
2020-06-26,0.12833333333333322,Philadelphia,42101
2020-06-27,0.166815977232644,Philadelphia,42101
2020-06-28,0.08407118055555567,Philadelphia,42101
2020-06-29,0.3219456469456468,Philadelphia,42101
2020-06-30,0.1613095238095236,Philadelphia,42101
2020-07-01,0.37460317460317455,Philadelphia,42101
2020-07-02,0.18030979437229444,Philadelphia,42101
2020-07-03,0.13758036716370034,Philadelphia,42101
2020-07-04,0.4730853174603172,Philadelphia,42101
2020-07-05,0.4493827160493827,Philadelphia,42101
2020-07-06,0.09444444444444434,Philadelphia,42101
2020-07-07,0.10000000000000002,Philadelphia,42101
2020-07-08,0.15103675645342302,Philadelphia,42101
2020-07-09,0.2642090548340544,Philadelphia,42101
2020-07-10,0.10178571428571419,Philadelphia,42101
2020-07-11,0.05521874526002719,Philadelphia,42101
2020-07-12,0.014967079768105254,Philadelphia,42101
2020-07-13,0.28943790584415574,Philadelphia,42101
2020-07-14,0.1538888888888887,Philadelphia,42101
2020-07-15,0.1895021645021646,Philadelphia,42101
2020-07-16,-0.041666666666666505,Philadelphia,42101
2020-07-17,0.2307826028138527,Philadelphia,42101
2020-07-18,0.15338311500420845,Philadelphia,42101
2020-07-19,0.06203703703703709,Philadelphia,42101
2020-07-20,0.22917736560314678,Philadelphia,42101
2020-07-21,0.04785353535353517,Philadelphia,42101
2020-07-22,0.134090909090909,Philadelphia,42101
2020-07-23,0.21249999999999983,Philadelphia,42101
2020-07-24,0.349431818181818,Philadelphia,42101
2020-07-25,0.2407481060606062,Philadelphia,42101
2020-07-26,0.2294444444444442,Philadelphia,42101
2020-07-27,0.2900054112554112,Philadelphia,42101
2020-07-28,0.09684343434343402,Philadelphia,42101
2020-07-29,0.07752976190476184,Philadelphia,42101
2020-07-30,0.251388888888889,Philadelphia,42101
2020-07-31,0.21928977272727262,Philadelphia,42101
2020-08-01,0.13916666666666663,Philadelphia,42101
2020-08-02,0.26423611111111106,Philadelphia,42101
2020-08-03,0.15628562409812402,Philadelphia,42101
2020-08-04,0.14943322109988758,Philadelphia,42101
2020-08-05,0.1556818181818182,Philadelphia,42101
2020-08-06,0.14510658533385792,Philadelphia,42101
2020-08-07,-0.037500000000000006,Philadelphia,42101
2020-08-08,0.12652918069584723,Philadelphia,42101
2020-08-09,0.029545454545454507,Philadelphia,42101
2020-08-10,0.09953102453102443,Philadelphia,42101
2020-08-11,0.4135416666666665,Philadelphia,42101
2020-08-12,0.17665967712842714,Philadelphia,42101
2020-08-13,0.07692234848484832,Philadelphia,42101
2020-08-14,0.09240575396825364,Philadelphia,42101
2020-08-15,0.2798100288600288,Philadelphia,42101
2020-08-16,0.017991422158088893,Philadelphia,42101
2020-08-17,0.27921661931818165,Philadelphia,42101
2020-08-18,0.15924603174603177,Philadelphia,42101
2020-08-19,0.1625543380230878,Philadelphia,42101
2020-08-20,0.13839859635314164,Philadelphia,42101
2020-08-21,0.027499999999999858,Philadelphia,42101
2020-08-22,-0.052083333333333336,Philadelphia,42101
2020-08-23,0.037035984848484756,Philadelphia,42101
2020-08-24,0.11609848484848484,Philadelphia,42101
2020-08-25,0.075375631313131,Philadelphia,42101
2020-08-26,0.18183951465201456,Philadelphia,42101
2020-08-27,0.075511544011544,Philadelphia,42101
2020-08-28,0.087673611111111,Philadelphia,42101
2020-08-29,0.121875,Philadelphia,42101
2020-08-30,0.2624489795918367,Philadelphia,42101
2020-08-31,0.1753072390572392,Philadelphia,42101
2020-09-01,0.18999999999999984,Philadelphia,42101
2020-09-02,0.19787468649075773,Philadelphia,42101
2020-09-03,0.14113906926406927,Philadelphia,42101
2020-09-04,0.08592880333951744,Philadelphia,42101
2020-09-05,0.7121212121212119,Philadelphia,42101
2020-09-06,0.2056592712842712,Philadelphia,42101
2020-09-07,0.1961805555555556,Philadelphia,42101
2020-09-08,0.19152494331065745,Philadelphia,42101
2020-09-09,0.1832065553494123,Philadelphia,42101
2020-09-10,0.24696969696969676,Philadelphia,42101
2020-09-11,0.0,Philadelphia,42101
2020-09-12,0.17430555555555535,Philadelphia,42101
2020-09-13,0.15814393939393934,Philadelphia,42101
2020-09-14,0.312121212121212,Philadelphia,42101
2020-09-15,0.49812500000000004,Philadelphia,42101
2020-09-16,0.08454545454545441,Philadelphia,42101
2020-09-17,0.3249999999999995,Philadelphia,42101
2020-09-18,0.27481737012987,Philadelphia,42101
2020-09-19,0.3671875,Philadelphia,42101
2020-09-20,-0.0011656746031746656,Philadelphia,42101
2020-09-21,0.28125,Philadelphia,42101
2020-09-22,0.08,Philadelphia,42101
2020-09-23,0.08244047619047566,Philadelphia,42101
2020-09-24,-0.2,Philadelphia,42101
2020-09-25,0.043434343434343346,Philadelphia,42101
2020-09-26,0.04545454545454534,Philadelphia,42101
2020-09-27,0.13098338293650752,Philadelphia,42101
2020-09-28,0.0,Philadelphia,42101
2020-09-29,0.24166666666666653,Philadelphia,42101
2020-09-30,-0.08181818181818101,Philadelphia,42101
2020-10-01,-0.125,Philadelphia,42101
2020-10-02,0.3125,Philadelphia,42101
2020-10-03,-0.08750000000000001,Philadelphia,42101
2020-10-04,0.051666666666666805,Philadelphia,42101
2020-10-05,0.6000000000000001,Philadelphia,42101
2020-10-06,-0.10454545454545468,Philadelphia,42101
2020-10-07,0.3553819444444444,Philadelphia,42101
2020-10-08,0.1643939393939395,Philadelphia,42101
2020-10-09,0.0,Philadelphia,42101
2020-10-10,-0.03125,Philadelphia,42101
2020-10-11,0.04625157828282825,Philadelphia,42101
2020-10-12,-0.16666666666666666,Philadelphia,42101
2020-10-13,0.39500473484848453,Philadelphia,42101
2020-10-14,-0.28333333333333305,Philadelphia,42101
2020-10-15,0.0,Philadelphia,42101
2020-10-16,0.2162878787878787,Philadelphia,42101
2020-10-17,0.4000000000000001,Philadelphia,42101
2020-10-18,0.23541666666666602,Philadelphia,42101
2020-10-19,0.08888888888888867,Philadelphia,42101
2020-10-20,0.03125,Philadelphia,42101
2020-10-21,0.3401041666666664,Philadelphia,42101
2020-10-22,-0.025,Philadelphia,42101
2020-10-23,-0.043750000000000004,Philadelphia,42101
2020-10-24,0.17857142857142852,Philadelphia,42101
2020-10-25,0.4909722222222225,Philadelphia,42101
2020-10-26,-0.1416666666666667,Philadelphia,42101
2020-10-27,0.0,Philadelphia,42101
2020-10-28,-0.11851851851851801,Philadelphia,42101
2020-10-29,0.10363636363636361,Philadelphia,42101
2020-10-30,0.528125,Philadelphia,42101
2020-10-31,0.2591124413780663,Philadelphia,42101
2020-11-01,0.16547619047619028,Philadelphia,42101
2020-11-02,0.1,Philadelphia,42101
2020-11-03,0.043750000000000004,Philadelphia,42101
2020-11-04,0.21619318181818153,Philadelphia,42101
2020-11-05,-0.01,Philadelphia,42101
2020-11-06,0.20020202020202005,Philadelphia,42101
2020-11-07,-0.08750000000000001,Philadelphia,42101
2020-11-08,0.0,Philadelphia,42101
2020-11-09,0.2920139382102273,Philadelphia,42101
2020-11-10,0.04566666666666681,Philadelphia,42101
2020-11-11,0.018181818181818007,Philadelphia,42101
2020-11-12,0.0,Philadelphia,42101
2020-11-13,0.30000000000000004,Philadelphia,42101
2020-11-14,0.32178751803751804,Philadelphia,42101
2020-11-15,0.02062026515151514,Philadelphia,42101
2020-11-16,0.212222222222222,Philadelphia,42101
2020-11-17,0.11110353535353518,Philadelphia,42101
2020-11-18,0.12102272727272712,Philadelphia,42101
2020-11-19,0.2660428423263243,Philadelphia,42101
2020-11-20,0.6000000000000001,Philadelphia,42101
2020-11-21,0.10311447811447833,Philadelphia,42101
2020-11-22,0.05803571428571426,Philadelphia,42101
2020-11-23,0.0,Philadelphia,42101
2020-11-24,0.2654220779220779,Philadelphia,42101
2020-11-25,-0.05833333333333325,Philadelphia,42101
2020-11-26,0.720833333333333,Philadelphia,42101
2020-11-27,-0.2,Philadelphia,42101
2020-11-28,0.0,Philadelphia,42101
2020-11-29,0.06,Philadelphia,42101
2020-11-30,0.0,Philadelphia,42101
2020-03-19,0.09162198912198909,NewYork,36061
2020-03-20,0.15685409545898427,NewYork,36061
2020-03-21,0.07312816818072483,NewYork,36061
2020-03-22,0.11949341425619826,NewYork,36061
2020-03-23,0.14577128269457798,NewYork,36061
2020-03-24,0.1026122374088174,NewYork,36061
2020-03-25,0.1292279779426465,NewYork,36061
2020-03-26,0.11516862213234019,NewYork,36061
2020-03-27,0.11088286665862337,NewYork,36061
2020-03-28,0.18944883582894828,NewYork,36061
2020-03-29,0.13696577380952357,NewYork,36061
2020-03-30,0.1995692389006341,NewYork,36061
2020-03-31,0.17915633267195752,NewYork,36061
2020-04-01,0.13555836717295033,NewYork,36061
2020-04-02,0.15083724747474736,NewYork,36061
2020-04-03,0.057033295922184646,NewYork,36061
2020-04-04,0.15997427870309225,NewYork,36061
2020-04-05,0.18593633406133409,NewYork,36061
2020-04-06,0.16676206509539834,NewYork,36061
2020-04-07,0.03251567398119117,NewYork,36061
2020-04-08,0.23833594566353172,NewYork,36061
2020-04-09,0.0953803295990795,NewYork,36061
2020-04-10,0.149703250943781,NewYork,36061
2020-04-11,0.1222293244949493,NewYork,36061
2020-04-12,0.1547406411186331,NewYork,36061
2020-04-13,0.1408229992229992,NewYork,36061
2020-04-14,0.12340797833351543,NewYork,36061
2020-04-15,0.10974373840445265,NewYork,36061
2020-04-16,0.2053354978354978,NewYork,36061
2020-04-17,0.15837097887744425,NewYork,36061
2020-04-18,0.06621157006573665,NewYork,36061
2020-04-19,0.009077938141263354,NewYork,36061
2020-04-20,0.09773021065138152,NewYork,36061
2020-04-21,0.09350551040102795,NewYork,36061
2020-04-22,0.10385819553852331,NewYork,36061
2020-04-23,0.00324174238800527,NewYork,36061
2020-04-24,0.07745884670884662,NewYork,36061
2020-04-25,0.17812017925857193,NewYork,36061
2020-04-26,0.1506743143889974,NewYork,36061
2020-04-27,0.15483623832308024,NewYork,36061
2020-04-28,0.1284357106259279,NewYork,36061
2020-04-29,0.04748354518575103,NewYork,36061
2020-04-30,0.12069424440430068,NewYork,36061
2020-05-01,0.09349122357710139,NewYork,36061
2020-05-02,0.03902395140888857,NewYork,36061
2020-05-03,0.1085187967568286,NewYork,36061
2020-05-04,0.05513501467198105,NewYork,36061
2020-05-05,0.055787522974257014,NewYork,36061
2020-05-06,0.037075371867414796,NewYork,36061
2020-05-07,0.016144606620697187,NewYork,36061
2020-05-08,0.08189964021202265,NewYork,36061
2020-05-09,0.021669924637275323,NewYork,36061
2020-05-10,0.11756304710182712,NewYork,36061
2020-05-11,0.032449517755552194,NewYork,36061
2020-05-12,-0.016551884076514662,NewYork,36061
2020-05-13,0.10975866861896268,NewYork,36061
2020-05-14,0.023818276047792783,NewYork,36061
2020-05-15,0.054861929610464676,NewYork,36061
2020-05-16,0.10929570704865144,NewYork,36061
2020-05-17,0.06592574070195029,NewYork,36061
2020-05-18,0.13012892885162292,NewYork,36061
2020-05-19,0.1359589462363227,NewYork,36061
2020-05-20,0.13982671495171484,NewYork,36061
2020-05-21,0.09459724540723942,NewYork,36061
2020-05-22,-0.010356946906266335,NewYork,36061
2020-05-23,0.043671106299454455,NewYork,36061
2020-05-24,0.13067680443998203,NewYork,36061
2020-05-25,0.13995674959960666,NewYork,36061
2020-05-26,0.09250547822639396,NewYork,36061
2020-05-27,0.09687825790002746,NewYork,36061
2020-05-28,0.04765438575651981,NewYork,36061
2020-05-29,0.11191502074314563,NewYork,36061
2020-05-30,0.08595532161036958,NewYork,36061
2020-05-31,0.05166879553916583,NewYork,36061
2020-06-01,0.09099927263341893,NewYork,36061
2020-06-02,0.02242508210180618,NewYork,36061
2020-06-03,0.08270361859710444,NewYork,36061
2020-06-04,0.04204003110953537,NewYork,36061
2020-06-05,0.09470530484229109,NewYork,36061
2020-06-06,0.12301715479155542,NewYork,36061
2020-06-07,0.12395803270803256,NewYork,36061
2020-06-08,0.10282589786756442,NewYork,36061
2020-06-09,0.11620847299883762,NewYork,36061
2020-06-10,0.14463693911908188,NewYork,36061
2020-06-11,0.14490476090267745,NewYork,36061
2020-06-12,0.12059328497023795,NewYork,36061
2020-06-13,0.13135557253204305,NewYork,36061
2020-06-14,0.15017667174405447,NewYork,36061
2020-06-15,0.10584229817585787,NewYork,36061
2020-06-16,0.0938878981085535,NewYork,36061
2020-06-17,0.13341603629955892,NewYork,36061
2020-06-18,0.1768782897792486,NewYork,36061
2020-06-19,0.2065291958836879,NewYork,36061
2020-06-20,0.12785680681549144,NewYork,36061
2020-06-21,0.18935999557651328,NewYork,36061
2020-06-22,0.11029738600240106,NewYork,36061
2020-06-23,0.11809587516541785,NewYork,36061
2020-06-24,0.1518923720737629,NewYork,36061
2020-06-25,0.18895739562709027,NewYork,36061
2020-06-26,0.12882182090647273,NewYork,36061
2020-06-27,0.16339169805720158,NewYork,36061
2020-06-28,0.03563893339763466,NewYork,36061
2020-06-29,0.15640913095238082,NewYork,36061
2020-06-30,0.13076373204090586,NewYork,36061
2020-07-01,0.1279119951443446,NewYork,36061
2020-07-02,0.07445107290555648,NewYork,36061
2020-07-03,0.09638420214045203,NewYork,36061
2020-07-04,0.13688857769214896,NewYork,36061
2020-07-05,0.16500695469158758,NewYork,36061
2020-07-06,0.13082221519842138,NewYork,36061
2020-07-07,0.15732392977392962,NewYork,36061
2020-07-08,0.15798191943788525,NewYork,36061
2020-07-09,0.018925901401230315,NewYork,36061
2020-07-10,0.1442117194674011,NewYork,36061
2020-07-11,0.15980299148811797,NewYork,36061
2020-07-12,0.17156380430960247,NewYork,36061
2020-07-13,0.1861408476109179,NewYork,36061
2020-07-14,0.13392661369795503,NewYork,36061
2020-07-15,0.15699892988955477,NewYork,36061
2020-07-16,0.11320895498350839,NewYork,36061
2020-07-17,0.11695164726414718,NewYork,36061
2020-07-18,0.10152124034496597,NewYork,36061
2020-07-19,0.12041896582391362,NewYork,36061
2020-07-20,0.14179052199917283,NewYork,36061
